Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Sale_Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Mileage_To_Engine_Ratio
5623.0,Hyundai Creta 1.6 SX Plus Petrol Automatic,Hyderabad,2016,22982.0,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,10.95,0.0,0.0,1.0,1.0,0.0,0.008170961659333752
5624.0,Hyundai i10 Sportz,Pune,2013,54500.0,Petrol,Manual,Third,20.36,1197.0,78.9,5.0,2.95,0.0,0.0,1.0,0.0,1.0,0.01700918964076859
5625.0,Tata Tigor XE Diesel,Ahmedabad,2017,16235.0,Diesel,Manual,First,24.7,1047.0,69.0,5.0,5.5,1.0,0.0,0.0,0.0,1.0,0.023591212989493793
5626.0,Skoda Superb Style 1.8 TSI AT,Kochi,2017,73641.0,Petrol,Automatic,First,14.67,1798.0,177.46,5.0,17.08,0.0,0.0,1.0,1.0,0.0,0.008159065628476084
5627.0,Maruti Swift Dzire VDI,Hyderabad,2015,59572.0,Diesel,Manual,First,26.59,1248.0,74.0,5.0,6.85,1.0,0.0,0.0,0.0,1.0,0.021306089743589742
5628.0,Honda CR-V 2.0 AT,Jaipur,2014,112827.0,Petrol,Automatic,First,13.1,1997.0,141.1,5.0,10.5,0.0,0.0,1.0,1.0,0.0,0.0065598397596394594
5629.0,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,Hyderabad,2010,118000.0,Diesel,Manual,First,12.8,2494.0,102.0,8.0,8.75,1.0,0.0,0.0,0.0,1.0,0.005132317562149158
5630.0,Honda City 1.5 V MT,Kolkata,2010,60000.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,2.7,0.0,0.0,1.0,0.0,1.0,0.011356045424181697
5631.0,Hyundai Verna VTVT 1.6 AT SX Plus,Mumbai,2012,75059.0,Petrol,Automatic,First,17.0,1591.0,121.3,5.0,4.25,0.0,0.0,1.0,1.0,0.0,0.010685103708359522
5632.0,Toyota Etios 1.4 VXD,Pune,2018,3000.0,Diesel,Manual,First,23.59,1364.0,67.04,5.0,7.9,1.0,0.0,0.0,0.0,1.0,0.017294721407624634
5633.0,Skoda Superb Elegance 1.8 TSI AT,Delhi,2011,78000.0,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,4.5,0.0,0.0,1.0,1.0,0.0,0.007619577308120133
5634.0,Nissan Sunny 2011-2014 Diesel XV,Kolkata,2012,47000.0,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.014811772758384668
5635.0,Honda City 1.5 V MT Exclusive,Delhi,2012,42000.0,Petrol,Manual,First,17.0,1497.0,118.0,5.0,4.75,0.0,0.0,1.0,0.0,1.0,0.011356045424181697
5636.0,Hyundai Elite i20 Diesel Asta Option,Kolkata,2018,6820.0,Diesel,Manual,First,22.54,1396.0,88.76,5.0,7.65,1.0,0.0,0.0,0.0,1.0,0.01614613180515759
5637.0,Chevrolet Optra 1.6 LT Royale,Kochi,2013,55176.0,Petrol,Manual,Second,17.4,1599.0,104.0,5.0,3.47,0.0,0.0,1.0,0.0,1.0,0.010881801125703564
5638.0,Honda Amaze S i-Vtech,Kochi,2016,39854.0,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5.64,0.0,0.0,1.0,0.0,1.0,0.015025041736227046
5639.0,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,24000.0,Petrol,Manual,First,16.47,1198.0,73.9,5.0,2.95,0.0,0.0,1.0,0.0,1.0,0.013747913188647745
5640.0,Maruti Swift VDI,Jaipur,2016,55000.0,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.65,1.0,0.0,0.0,0.0,1.0,0.01834935897435897
5641.0,Ford Endeavour 3.0L 4X4 AT,Kochi,2012,45840.0,Diesel,Automatic,First,11.4,2953.0,153.86,7.0,8.41,1.0,0.0,0.0,1.0,0.0,0.003860480866915002
5642.0,Maruti Baleno LXI,Pune,2006,155000.0,Petrol,Manual,Third,15.4,1590.0,94.0,5.0,0.85,0.0,0.0,1.0,0.0,1.0,0.009685534591194969
5643.0,Maruti Wagon R LX,Pune,2003,125000.0,Petrol,Manual,Second,18.9,998.0,67.1,5.0,0.8,0.0,0.0,1.0,0.0,1.0,0.018937875751503006
5644.0,Volkswagen Polo 1.5 TDI Highline,Coimbatore,2014,52951.0,Diesel,Manual,First,20.14,1498.0,88.0,5.0,5.65,1.0,0.0,0.0,0.0,1.0,0.013444592790387183
5645.0,Hyundai Verna 1.6 SX VTVT (O),Kolkata,2013,49000.0,Petrol,Manual,First,17.1,1591.0,121.3,5.0,4.5,0.0,0.0,1.0,0.0,1.0,0.010747957259585168
5646.0,Maruti Ciaz ZDi Plus SHVS,Ahmedabad,2015,52000.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,6.9,1.0,0.0,0.0,0.0,1.0,0.02250801282051282
5648.0,Nissan Sunny 2011-2014 Diesel XL,Jaipur,2013,120005.0,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.0,1.0,0.0,0.0,0.0,1.0,0.014811772758384668
5649.0,Skoda Rapid 1.6 MPI Ambition With Alloy Wheel,Mumbai,2015,33000.0,Petrol,Manual,First,15.0,1598.0,103.52,5.0,5.6,0.0,0.0,1.0,0.0,1.0,0.009386733416770964
5650.0,Maruti Eeco 7 Seater Standard,Delhi,2016,126000.0,Petrol,Manual,First,15.1,1196.0,73.0,7.0,2.2,0.0,0.0,1.0,0.0,1.0,0.012625418060200668
5651.0,Skoda Rapid Ultima 1.6 MPI Ambition Plus,Bangalore,2013,66700.0,Petrol,Manual,First,15.0,1598.0,103.5,5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.009386733416770964
5652.0,Toyota Fortuner 4x4 MT,Jaipur,2014,122000.0,Diesel,Manual,Second,12.55,2982.0,168.5,7.0,16.0,1.0,0.0,0.0,0.0,1.0,0.004208584842387659
5653.0,Hyundai Creta 1.6 CRDi SX,Mumbai,2016,29000.0,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12.6,1.0,0.0,0.0,0.0,1.0,0.012433628318584073
5654.0,Hyundai i20 Magna Optional 1.2,Kochi,2014,42315.0,Petrol,Manual,First,18.5,1197.0,82.9,5.0,4.79,0.0,0.0,1.0,0.0,1.0,0.015455304928989139
5656.0,Honda City i DTEC V,Kochi,2016,84580.0,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.83,1.0,0.0,0.0,0.0,1.0,0.017356475300400534
5657.0,Maruti 800 Std,Jaipur,2002,75000.0,Petrol,Manual,First,16.1,796.0,37.0,4.0,0.51,0.0,0.0,1.0,0.0,1.0,0.020226130653266332
5658.0,Ford Ikon 1.3 Flair,Pune,2006,85000.0,Petrol,Manual,Second,13.8,1299.0,70.0,5.0,0.69,0.0,0.0,1.0,0.0,1.0,0.010623556581986144
5659.0,Maruti Swift Dzire LXI,Delhi,2015,24296.0,Petrol,Manual,First,20.85,1197.0,83.14,5.0,4.65,0.0,0.0,1.0,0.0,1.0,0.017418546365914788
5660.0,Honda City 1.5 V MT Sunroof,Kolkata,2014,40000.0,Petrol,Manual,First,16.8,1497.0,116.3,5.0,6.49,0.0,0.0,1.0,0.0,1.0,0.011222444889779559
5661.0,Hyundai Verna CRDi,Chennai,2009,64514.0,Diesel,Manual,First,16.8,1493.0,110.0,5.0,2.9,1.0,0.0,0.0,0.0,1.0,0.011252511721366376
5662.0,Hyundai Verna 1.6 SX VTVT,Delhi,2016,35000.0,Petrol,Manual,First,17.01,1591.0,121.3,5.0,7.4,0.0,0.0,1.0,0.0,1.0,0.010691389063482088
5663.0,Renault KWID RXT,Bangalore,2016,41000.0,Petrol,Manual,Second,25.17,799.0,53.3,5.0,3.25,0.0,0.0,1.0,0.0,1.0,0.03150187734668335
5664.0,Maruti Wagon R LXI,Ahmedabad,2008,60123.0,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.95,0.0,0.0,1.0,0.0,1.0,0.018937875751503006
5665.0,Hyundai Grand i10 Sportz,Jaipur,2015,53000.0,Petrol,Manual,Second,18.9,1197.0,82.0,5.0,4.0,0.0,0.0,1.0,0.0,1.0,0.015789473684210527
5666.0,Hyundai i20 1.2 Asta,Delhi,2017,9000.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.85,0.0,0.0,1.0,0.0,1.0,0.015538847117794487
5667.0,Honda Amaze S i-Vtech,Coimbatore,2015,53497.0,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5.45,0.0,0.0,1.0,0.0,1.0,0.015025041736227046
5668.0,Ford Fiesta 1.4 Duratorq ZXI,Hyderabad,2007,68000.0,Diesel,Manual,First,17.8,1399.0,68.0,5.0,1.99,1.0,0.0,0.0,0.0,1.0,0.01272337383845604
5669.0,Hyundai Verna SX CRDi AT,Hyderabad,2014,65000.0,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,8.99,1.0,0.0,0.0,1.0,0.0,0.012060682680151705
5670.0,Toyota Etios VD SP,Kolkata,2014,45155.0,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.5,1.0,0.0,0.0,0.0,1.0,0.017294721407624634
5671.0,Honda Jazz 1.2 V CVT i VTEC,Coimbatore,2018,20026.0,Petrol,Automatic,First,19.0,1199.0,88.7,5.0,9.27,0.0,0.0,1.0,1.0,0.0,0.0158465387823186
5672.0,Hyundai Verna 1.6 CRDi SX,Ahmedabad,2015,60000.0,Diesel,Manual,First,23.9,1582.0,126.2,5.0,6.99,1.0,0.0,0.0,0.0,1.0,0.015107458912768646
5673.0,Mercedes-Benz CLA 200 D Sport Edition,Coimbatore,2019,15976.0,Diesel,Automatic,First,17.9,2143.0,136.0,5.0,36.76,1.0,0.0,0.0,1.0,0.0,0.008352776481567894
5674.0,Skoda Octavia Elegance 1.8 TSI AT,Kochi,2017,30523.0,Petrol,Automatic,First,14.7,1798.0,177.5,5.0,17.08,0.0,0.0,1.0,1.0,0.0,0.008175750834260288
5675.0,Chevrolet Beat Diesel LS,Kolkata,2013,26300.0,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.8,1.0,0.0,0.0,0.0,1.0,0.02717948717948718
5676.0,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,66000.0,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.49,1.0,0.0,0.0,0.0,1.0,0.018407005838198497
5677.0,Maruti SX4 S Cross DDiS 200 Zeta,Jaipur,2016,70000.0,Diesel,Manual,First,23.65,1248.0,88.5,5.0,8.85,1.0,0.0,0.0,0.0,1.0,0.01895032051282051
5678.0,Honda City V MT,Ahmedabad,2011,46000.0,Petrol,Manual,First,16.8,1497.0,116.3,5.0,4.15,0.0,0.0,1.0,0.0,1.0,0.011222444889779559
5679.0,Volkswagen Vento 1.5 TDI Highline,Hyderabad,2017,28000.0,Diesel,Manual,First,20.64,1498.0,108.5,5.0,10.0,1.0,0.0,0.0,0.0,1.0,0.013778371161548732
5680.0,Hyundai Grand i10 1.2 Kappa Magna,Delhi,2017,46000.0,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4.75,0.0,0.0,1.0,0.0,1.0,0.015789473684210527
5681.0,Renault KWID AMT RXL,Jaipur,2017,33000.0,Petrol,Automatic,First,24.04,999.0,67.0,5.0,3.2,0.0,0.0,1.0,1.0,0.0,0.024064064064064063
5682.0,Maruti Alto 800 LXI,Kochi,2017,27718.0,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.28,0.0,0.0,1.0,0.0,1.0,0.028567839195979897
5683.0,Ford Ecosport 1.5 Ti VCT MT Titanium,Bangalore,2013,58000.0,Petrol,Manual,First,15.8,1499.0,110.0,5.0,7.5,0.0,0.0,1.0,0.0,1.0,0.010540360240160107
5684.0,Maruti Baleno Zeta,Coimbatore,2018,33150.0,Petrol,Manual,First,21.4,1197.0,83.1,5.0,7.39,0.0,0.0,1.0,0.0,1.0,0.017878028404344194
5685.0,Maruti Ritz VDi,Pune,2013,77000.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.65,1.0,0.0,0.0,0.0,1.0,0.01858974358974359
5686.0,Mercedes-Benz E-Class 280 CDI,Chennai,2007,70000.0,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0036826247070639436
5687.0,Maruti Ritz VDi,Kolkata,2012,97000.0,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.01858974358974359
5688.0,Chevrolet Beat Diesel LT,Chennai,2012,75300.0,Diesel,Manual,Second,25.44,936.0,57.6,5.0,2.25,1.0,0.0,0.0,0.0,1.0,0.02717948717948718
5689.0,Maruti SX4 Vxi BSIV,Kochi,2010,69918.0,Petrol,Manual,First,15.5,1586.0,103.3,5.0,2.83,0.0,0.0,1.0,0.0,1.0,0.009773013871374527
5690.0,Maruti Omni 5 Seater BSIV,Coimbatore,2019,4721.0,Petrol,Manual,First,14.0,796.0,35.0,5.0,4.11,0.0,0.0,1.0,0.0,1.0,0.017587939698492462
5691.0,Mitsubishi Pajero Sport Anniversary Edition,Kolkata,2014,39163.0,Diesel,Manual,First,13.5,2477.0,178.0,7.0,14.7,1.0,0.0,0.0,0.0,1.0,0.005450141299959629
5692.0,Mercedes-Benz S Class 2005 2013 S 300 L,Pune,2013,80000.0,Petrol,Automatic,First,13.0,2987.0,210.0,5.0,25.0,0.0,0.0,1.0,1.0,0.0,0.004352192835621024
5693.0,Chevrolet Beat Diesel LS,Bangalore,2015,66000.0,Diesel,Manual,First,25.44,936.0,56.3,5.0,2.35,1.0,0.0,0.0,0.0,1.0,0.02717948717948718
5694.0,Ford Figo 2015-2019 1.5D Titanium MT,Coimbatore,2017,36154.0,Diesel,Manual,Second,25.83,1498.0,99.0,5.0,6.41,1.0,0.0,0.0,0.0,1.0,0.017242990654205606
5695.0,Honda City i-VTEC VX,Ahmedabad,2012,34000.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.75,0.0,0.0,1.0,0.0,1.0,0.011623246492985972
5696.0,Mercedes-Benz GLA Class 200 CDI SPORT,Chennai,2016,60000.0,Diesel,Automatic,Second,17.9,2143.0,136.0,5.0,17.55,1.0,0.0,0.0,1.0,0.0,0.008352776481567894
5697.0,Hyundai Creta 1.4 CRDi S Plus,Jaipur,2015,32000.0,Diesel,Manual,First,21.38,1396.0,88.7,5.0,10.25,1.0,0.0,0.0,0.0,1.0,0.015315186246418337
5698.0,Ford Fiesta Classic 1.4 Duratorq CLXI,Kochi,2012,79985.0,Diesel,Manual,First,17.8,1399.0,67.0,5.0,3.16,1.0,0.0,0.0,0.0,1.0,0.01272337383845604
5699.0,Audi A4 2.0 TDI,Bangalore,2014,37600.0,Diesel,Automatic,Second,16.55,1968.0,147.51,5.0,22.5,1.0,0.0,0.0,1.0,0.0,0.008409552845528455
5700.0,Hyundai i10 Magna 1.1,Kochi,2015,31965.0,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3.55,0.0,0.0,1.0,0.0,1.0,0.018241252302025782
5701.0,BMW 3 Series 320i Sedan,Kochi,2010,70749.0,Petrol,Automatic,First,12.05,1995.0,154.0,5.0,9.86,0.0,0.0,1.0,1.0,0.0,0.006040100250626567
5702.0,BMW 7 Series 730Ld,Chennai,2013,38000.0,Diesel,Automatic,First,16.46,2993.0,258.0,5.0,45.0,1.0,0.0,0.0,1.0,0.0,0.005499498830604745
5703.0,Hyundai Verna 1.6 SX VTVT,Kochi,2017,41534.0,Petrol,Manual,First,17.01,1591.0,121.3,5.0,7.99,0.0,0.0,1.0,0.0,1.0,0.010691389063482088
5704.0,Volkswagen Ameo 1.5 TDI Comfortline AT,Jaipur,2017,54455.0,Diesel,Automatic,First,22.0,1498.0,108.495,5.0,6.5,1.0,0.0,0.0,1.0,0.0,0.014686248331108143
5705.0,Chevrolet Aveo 1.4 LS,Kolkata,2007,42000.0,Petrol,Manual,First,14.49,1399.0,92.7,5.0,0.75,0.0,0.0,1.0,0.0,1.0,0.010357398141529665
5706.0,Chevrolet Cruze LTZ,Coimbatore,2018,52073.0,Diesel,Manual,Second,18.3,1991.0,147.9,5.0,9.87,1.0,0.0,0.0,0.0,1.0,0.009191361125062783
5707.0,Hyundai i20 1.4 Sportz,Kochi,2018,40175.0,Diesel,Manual,Second,22.54,1396.0,88.73,5.0,6.36,1.0,0.0,0.0,0.0,1.0,0.01614613180515759
5708.0,Honda BRV i-VTEC V CVT,Mumbai,2017,16503.0,Petrol,Automatic,First,16.0,1497.0,117.3,7.0,9.5,0.0,0.0,1.0,1.0,0.0,0.01068804275217101
5709.0,Hyundai Xcent 1.2 Kappa SX,Kochi,2017,15029.0,Petrol,Manual,First,19.1,1197.0,82.0,5.0,6.05,0.0,0.0,1.0,0.0,1.0,0.01595655806182122
5711.0,Hyundai Grand i10 CRDi Sportz,Hyderabad,2015,76362.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.5,1.0,0.0,0.0,0.0,1.0,0.02142857142857143
5712.0,Maruti Alto LXi,Kolkata,2007,18700.0,Petrol,Manual,Second,19.7,796.0,46.3,5.0,1.25,0.0,0.0,1.0,0.0,1.0,0.024748743718592963
5713.0,Toyota Innova 2.5 VX (Diesel) 7 Seater,Coimbatore,2015,67585.0,Diesel,Manual,First,12.99,2494.0,100.6,7.0,11.99,1.0,0.0,0.0,0.0,1.0,0.00520850040096231
5714.0,Hyundai i10 Sportz 1.2 AT,Mumbai,2010,57000.0,Petrol,Automatic,Second,16.95,1197.0,78.9,5.0,2.5,0.0,0.0,1.0,1.0,0.0,0.014160401002506266
5715.0,Honda City i-VTEC CVT V,Kochi,2019,22321.0,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,11.66,0.0,0.0,1.0,1.0,0.0,0.012024048096192385
5716.0,Maruti Zen LX,Jaipur,1998,95150.0,Petrol,Manual,Third,17.3,993.0,60.0,5.0,0.53,0.0,0.0,1.0,0.0,1.0,0.01742195367573011
5717.0,Maruti Wagon R LXI BS IV,Kolkata,2015,36428.0,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.1,0.0,0.0,1.0,0.0,1.0,0.020551102204408818
5718.0,Ford Figo Diesel Titanium,Hyderabad,2012,73500.0,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,2.6,1.0,0.0,0.0,0.0,1.0,0.014295925661186561
5719.0,Honda Amaze S i-Vtech,Kochi,2015,47234.0,Petrol,Manual,First,18.0,1198.0,86.7,5.0,5.09,0.0,0.0,1.0,0.0,1.0,0.015025041736227046
5720.0,Hyundai Accent GLE,Hyderabad,2008,62364.0,Petrol,Manual,First,13.2,1495.0,94.0,5.0,2.3,0.0,0.0,1.0,0.0,1.0,0.00882943143812709
5721.0,Hyundai Verna 1.6 SX CRDi (O),Pune,2012,89000.0,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.0,1.0,0.0,0.0,0.0,1.0,0.014108723135271808
5722.0,Maruti Swift ZDi,Ahmedabad,2013,58653.0,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4.4,1.0,0.0,0.0,0.0,1.0,0.020192307692307693
5723.0,Mercedes-Benz B Class B180,Delhi,2013,30000.0,Petrol,Automatic,Second,14.8,1595.0,120.7,5.0,11.0,0.0,0.0,1.0,1.0,0.0,0.009278996865203762
5724.0,Chevrolet Cruze LTZ,Coimbatore,2014,64042.0,Diesel,Manual,First,17.3,1998.0,163.7,5.0,5.7,1.0,0.0,0.0,0.0,1.0,0.008658658658658658
5725.0,Skoda Laura Ambiente 2.0 TDI CR AT,Chennai,2013,120000.0,Diesel,Automatic,First,20.0,1968.0,138.1,5.0,6.95,1.0,0.0,0.0,1.0,0.0,0.01016260162601626
5726.0,Mahindra Scorpio VLX 2WD BSIV,Hyderabad,2014,90000.0,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7.9,1.0,0.0,0.0,0.0,1.0,0.005530059660394677
5727.0,BMW X1 xDrive 20d xLine,Kochi,2018,30733.0,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,29.3,1.0,0.0,0.0,1.0,0.0,0.010365914786967419
5728.0,Mercedes-Benz E-Class 2009-2013 E350 Petrol,Kolkata,2009,43600.0,Petrol,Automatic,First,10.93,3498.0,272.0,5.0,10.24,0.0,0.0,1.0,1.0,0.0,0.0031246426529445395
5729.0,Skoda Superb Elegance 1.8 TSI AT,Pune,2010,71473.0,Petrol,Automatic,Second,13.7,1798.0,157.75,5.0,5.35,0.0,0.0,1.0,1.0,0.0,0.007619577308120133
5730.0,Honda Brio VX AT,Mumbai,2014,39000.0,Petrol,Automatic,Second,16.5,1198.0,86.8,5.0,3.49,0.0,0.0,1.0,1.0,0.0,0.013772954924874792
5731.0,Hyundai i10 Magna 1.2,Hyderabad,2009,84045.0,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.85,0.0,0.0,1.0,0.0,1.0,0.01700918964076859
5732.0,Honda City i VTEC SV,Mumbai,2014,57004.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,5.35,0.0,0.0,1.0,0.0,1.0,0.011623246492985972
5733.0,Ford Figo Petrol ZXI,Coimbatore,2012,75464.0,Petrol,Manual,First,15.6,1196.0,70.0,5.0,3.62,0.0,0.0,1.0,0.0,1.0,0.013043478260869565
5734.0,Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2006,142000.0,Diesel,Manual,First,12.8,2494.0,102.0,7.0,6.25,1.0,0.0,0.0,0.0,1.0,0.005132317562149158
5735.0,Mahindra Verito 1.5 D6 BSIV,Kochi,2012,118683.0,Diesel,Manual,Second,21.0,1461.0,64.1,5.0,3.19,1.0,0.0,0.0,0.0,1.0,0.014373716632443531
5736.0,Mahindra KUV 100 G80 K8 Dual Tone,Delhi,2018,42000.0,Petrol,Manual,First,18.15,1198.0,82.0,6.0,5.5,0.0,0.0,1.0,0.0,1.0,0.015150250417362269
5737.0,Hyundai i20 Sportz Option 1.2,Kochi,2019,12800.0,Petrol,Manual,First,18.6,1197.0,81.83,5.0,7.67,0.0,0.0,1.0,0.0,1.0,0.015538847117794487
5738.0,Tata New Safari EX 4x2,Jaipur,2011,80000.0,Petrol,Manual,First,12.0,2092.0,127.0,7.0,5.5,0.0,0.0,1.0,0.0,1.0,0.0057361376673040155
5739.0,Maruti Swift Dzire VDi,Hyderabad,2014,76126.0,Diesel,Manual,First,19.3,1248.0,73.9,5.0,6.6,1.0,0.0,0.0,0.0,1.0,0.01546474358974359
5740.0,BMW X5 xDrive 30d M Sport,Chennai,2017,21000.0,Diesel,Automatic,Second,15.97,2993.0,258.0,5.0,55.0,1.0,0.0,0.0,1.0,0.0,0.00533578349482125
5741.0,Audi A6 2011-2015 2.0 TDI Premium Plus,Pune,2013,85000.0,Diesel,Automatic,First,17.68,1968.0,174.33,5.0,21.0,1.0,0.0,0.0,1.0,0.0,0.008983739837398374
5742.0,Maruti Baleno Delta 1.2,Jaipur,2017,27000.0,Petrol,Manual,First,21.4,1197.0,83.1,5.0,4.5,0.0,0.0,1.0,0.0,1.0,0.017878028404344194
5743.0,Hyundai Santa Fe 4WD AT,Coimbatore,2016,45794.0,Diesel,Automatic,First,13.01,2199.0,194.3,7.0,20.67,1.0,0.0,0.0,1.0,0.0,0.005916325602546612
5744.0,Chevrolet Cruze LTZ AT,Hyderabad,2013,57352.0,Diesel,Automatic,First,14.39,1998.0,163.7,5.0,6.5,1.0,0.0,0.0,1.0,0.0,0.0072022022022022025
5745.0,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Coimbatore,2018,41467.0,Diesel,Automatic,First,15.0,2143.0,204.0,5.0,37.98,1.0,0.0,0.0,1.0,0.0,0.006999533364442371
5746.0,Hyundai Santro Xing GLS,Mumbai,2009,42000.0,Petrol,Manual,First,17.92,1086.0,62.1,5.0,1.45,0.0,0.0,1.0,0.0,1.0,0.016500920810313076
5748.0,Maruti Ciaz VDi Plus SHVS,Hyderabad,2015,67048.0,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.9,1.0,0.0,0.0,0.0,1.0,0.02250801282051282
5749.0,Honda City i-VTEC V,Kochi,2018,11732.0,Petrol,Manual,First,17.4,1497.0,117.3,5.0,10.07,0.0,0.0,1.0,0.0,1.0,0.011623246492985972
5750.0,Nissan Terrano XL Plus ICC WT20 SE,Mumbai,2016,37000.0,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6.5,1.0,0.0,0.0,0.0,1.0,0.013997262149212868
5751.0,BMW 3 Series 320d Prestige,Hyderabad,2015,30000.0,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,22.0,1.0,0.0,0.0,1.0,0.0,0.009463659147869674
5752.0,Honda City i DTEC V,Hyderabad,2016,53000.0,Diesel,Manual,First,26.0,1498.0,98.6,5.0,9.75,1.0,0.0,0.0,0.0,1.0,0.017356475300400534
5753.0,Nissan Terrano XL Plus 85 PS,Jaipur,2014,60000.0,Diesel,Manual,First,20.45,1461.0,83.8,5.0,6.0,1.0,0.0,0.0,0.0,1.0,0.013997262149212868
5754.0,Hyundai Grand i10 CRDi Sportz,Delhi,2014,65000.0,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.99,1.0,0.0,0.0,0.0,1.0,0.02142857142857143
5756.0,Toyota Fortuner 4x2 AT,Delhi,2015,92000.0,Diesel,Automatic,First,12.55,2982.0,168.5,7.0,19.75,1.0,0.0,0.0,1.0,0.0,0.004208584842387659
5757.0,Toyota Innova Crysta 2.4 VX MT,Kolkata,2017,31000.0,Diesel,Manual,First,13.68,2393.0,147.8,7.0,16.95,1.0,0.0,0.0,0.0,1.0,0.00571667363142499
5758.0,Maruti Baleno Zeta 1.2,Chennai,2017,43917.0,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.8,0.0,0.0,1.0,0.0,1.0,0.017878028404344194
5760.0,Hyundai i10 Sportz 1.1L,Pune,2013,84000.0,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.95,0.0,0.0,1.0,0.0,1.0,0.018241252302025782
5761.0,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,55662.0,Diesel,Automatic,First,12.07,2967.0,241.4,7.0,42.83,1.0,0.0,0.0,1.0,0.0,0.0040680822379507925
5762.0,Volvo S60 D4 Momentum,Hyderabad,2014,51000.0,Diesel,Automatic,First,27.03,1969.0,190.0,5.0,21.5,1.0,0.0,0.0,1.0,0.0,0.01372778059928898
5763.0,Honda City i VTEC V,Jaipur,2015,24398.0,Petrol,Manual,First,17.8,1497.0,117.3,5.0,7.9,0.0,0.0,1.0,0.0,1.0,0.011890447561790248
5764.0,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,78000.0,Petrol,Manual,Second,20.92,998.0,67.1,5.0,2.3,0.0,0.0,1.0,0.0,1.0,0.020961923847695393
5765.0,Honda Brio 1.2 S Option MT,Delhi,2012,40315.0,Petrol,Manual,First,18.5,1198.0,86.8,5.0,2.75,0.0,0.0,1.0,0.0,1.0,0.015442404006677797
5766.0,Mahindra Scorpio VLX 2WD AIRBAG BSIV,Jaipur,2011,83000.0,Diesel,Manual,First,12.05,2179.0,120.0,8.0,6.71,1.0,0.0,0.0,0.0,1.0,0.005530059660394677
5767.0,Renault Duster 110PS Diesel RxL AMT,Kochi,2017,58151.0,Diesel,Automatic,First,19.6,1461.0,108.45,5.0,9.6,1.0,0.0,0.0,1.0,0.0,0.013415468856947298
5768.0,Hyundai Creta 1.6 CRDi SX,Kochi,2017,30519.0,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12.81,1.0,0.0,0.0,0.0,1.0,0.012433628318584073
